inputs: [143]/1000 samples
product                 energy   A*B=out      cfhs    chains  num 
(11, 13, 143)                 0          1     1     1   114
(11, 13, 143)             3.042          1     1     1     1
(11, 13, 143)             4.083          1     0     1     2
(11, 13, 143)               6.0          1     0     1     2
(11, 13, 143)               8.0          1     0     1     1
(13, 11, 143)                 0          1     1     1    33
(13, 11, 143)               4.0          1     0     1     4
(13, 11, 143)               6.0          1     0     1     1
(13, 11, 143)             6.083          1     0     1     2
(13, 11, 143)              8.25          1     0     1     1
(13, 11, 143)             8.958          1     0     1     1
(9, 15, 143)                2.0          0     0     1    69
(9, 15, 143)              2.958          0     0     1     7
(9, 15, 143)                4.0          0     0     1    23
(9, 15, 143)              4.083          0     0     1    10
(9, 15, 143)              5.042          0     0     1     2
(9, 15, 143)                6.0          0     0     1     6
(9, 15, 143)              6.083          0     0     1     1
(9, 15, 143)               6.25          0     0     1     1
(9, 15, 143)                8.0          0     0     1     2
(9, 15, 143)              9.125          0     0     1     1
(15, 9, 143)                2.0          0     0     1     4
(15, 9, 143)              2.167          0     0     1     1
(15, 9, 143)                6.0          0     0     1     1
(15, 9, 143)                8.0          0     0     1     1
(9, 14, 143)                4.0          0     0     1    17
(9, 14, 143)               4.25          0     0     1     1
(9, 14, 143)              4.875          0     0     1     1
(9, 14, 143)              4.958          0     0     1     2
(9, 14, 143)                6.0          0     0     1     1
(9, 14, 143)              6.083          0     0     1     1
(9, 14, 143)               10.0          0     0     1     1
(11, 10, 143)               4.0          0     0     1    17
(11, 10, 143)              4.25          0     0     1     3
(11, 10, 143)             4.875          0     0     1     4
(11, 10, 143)             5.042          0     0     1     1
(11, 10, 143)             8.958          0     0     1     2
(11, 10, 143)              10.0          0     0     1     1
(13, 6, 143)                4.0          0     0     1     3
(13, 6, 143)              4.167          0     0     1     2
(13, 6, 143)             10.875          0     0     1     1
(9, 7, 143)                 4.0          0     0     1     3
(15, 10, 143)               4.0          0     0     1     1
(15, 10, 143)             4.958          0     0     1     1
(15, 10, 143)               8.0          0     0     1     3
(15, 10, 143)             8.875          0     0     1     1
(15, 10, 143)              10.0          0     0     1     1
(15, 10, 143)             10.25          0     0     1     1
(15, 10, 143)            10.875          0     0     1     1
(15, 10, 143)              12.0          0     0     1     1
(15, 10, 143)            12.875          0     0     1     1
(5, 15, 143)                4.0          0     0     1    12
(5, 15, 143)              5.042          0     0     1     1
(5, 15, 143)                6.0          0     0     0     1
(5, 15, 143)                6.0          0     0     1     1
(5, 15, 143)              6.083          0     0     1     4
(5, 15, 143)              6.167          0     0     1     1
(5, 15, 143)              8.083          0     0     1     1
(5, 15, 143)               10.0          0     0     1     1
(5, 15, 143)             10.083          0     0     1     1
(5, 15, 143)             10.333          0     0     1     1
(7, 11, 143)              4.083          0     0     1     1
(7, 11, 143)                6.0          0     0     1     1
(7, 11, 143)              7.042          0     0     1     1
(7, 11, 143)              7.125          0     0     1     1
(7, 11, 143)                8.0          0     0     0     1
(7, 11, 143)              9.125          0     0     1     1
(13, 7, 143)              4.083          0     0     1     1
(13, 7, 143)               4.25          0     0     1     2
(13, 7, 143)                6.0          0     0     1     1
(13, 7, 143)               6.25          0     0     1     2
(13, 7, 143)              6.958          0     0     1     1
(13, 7, 143)              8.083          0     0     1     1
(13, 7, 143)              8.333          0     0     1     1
(15, 5, 143)              4.167          0     0     1     1
(15, 5, 143)              4.875          0     0     1     2
(15, 5, 143)              5.042          0     0     1     1
(15, 5, 143)                6.0          0     0     1     1
(15, 5, 143)              8.167          0     0     1     2
(15, 5, 143)             10.875          0     0     1     1
(15, 7, 143)                6.0          0     0     1    33
(15, 7, 143)              6.167          0     0     1    11
(15, 7, 143)              6.875          0     0     1     1
(15, 7, 143)              7.042          0     0     1     2
(15, 7, 143)                8.0          0     0     1     7
(15, 7, 143)              8.083          0     0     1     2
(15, 7, 143)              8.167          0     0     1     3
(15, 7, 143)              8.875          0     0     1     1
(15, 7, 143)              9.125          0     0     1     6
(15, 7, 143)              9.292          0     0     1     1
(15, 7, 143)               10.0          0     0     1     2
(15, 7, 143)             11.125          0     0     1     1
(15, 7, 143)             11.292          0     0     1     1
(15, 7, 143)             15.125          0     0     1     1
(7, 15, 143)                6.0          0     0     1    27
(7, 15, 143)              6.083          0     0     1     2
(7, 15, 143)              6.958          0     0     1     2
(7, 15, 143)              7.042          0     0     1     2
(7, 15, 143)                8.0          0     0     1     4
(7, 15, 143)              9.125          0     0     1     1
(15, 15, 143)               6.0          0     0     1    45
(15, 15, 143)             7.042          0     0     1     1
(15, 15, 143)             7.125          0     0     1     5
(15, 15, 143)               8.0          0     0     1     7
(15, 15, 143)             8.083          0     0     1     1
(15, 15, 143)             9.042          0     0     1     1
(15, 15, 143)             9.125          0     0     1     3
(15, 15, 143)             12.25          0     0     1     1
(11, 5, 143)                6.0          0     0     1     2
(5, 14, 143)                6.0          0     0     1     1
(5, 14, 143)              7.125          0     0     1     1
(11, 12, 143)               6.0          0     0     1     4
(13, 10, 143)               6.0          0     0     1     3
(13, 10, 143)             7.833          0     0     1     1
(7, 13, 143)                6.0          0     0     1     3
(7, 13, 143)              6.875          0     0     1     3
(15, 14, 143)               6.0          0     0     1    40
(15, 14, 143)              6.25          0     0     1     1
(15, 14, 143)             6.875          0     0     1     4
(15, 14, 143)             6.958          0     0     1     1
(15, 14, 143)               8.0          0     0     1    21
(15, 14, 143)              8.25          0     0     1     7
(15, 14, 143)             8.875          0     0     1     2
(15, 14, 143)             9.042          0     0     1     1
(15, 14, 143)              10.0          0     0     1    15
(15, 14, 143)             10.25          0     0     1     2
