inputs: [1027343]/1000 samples
product                 energy   A*B=out      cfhs    chains  num 
(3637, 243, 1027343)      6.083          0     0     1     1
(3637, 243, 1027343)       12.0          0     0     1     1
(3701, 243, 1027343)      6.167          0     0     1     1
(3701, 243, 1027343)      8.083          0     0     1     1
(3701, 243, 1027343)       10.0          0     0     1     1
(3701, 243, 1027343)       12.0          0     0     0     1
(3701, 243, 1027343)     14.083          0     0     1     1
(4069, 251, 1027343)      8.083          0     0     1     1
(4069, 251, 1027343)     18.333          0     0     1     1
(4069, 247, 1027343)      8.083          0     0     1     1
(4069, 247, 1027343)      12.25          0     0     1     1
(4069, 247, 1027343)      18.25          0     0     1     1
(4069, 243, 1027343)      8.167          0     0     1     1
(4069, 243, 1027343)     10.167          0     0     1     1
(4069, 243, 1027343)      12.25          0     0     1     1
(4069, 243, 1027343)     14.333          0     0     1     1
(4069, 243, 1027343)     16.167          0     0     1     1
(4069, 243, 1027343)     16.333          0     0     1     1
(4069, 243, 1027343)      18.25          0     0     1     1
(4069, 243, 1027343)       26.5          0     0     1     1
(3685, 251, 1027343)      8.167          0     0     1     1
(3685, 251, 1027343)      12.25          0     0     1     1
(3685, 243, 1027343)       10.0          0     0     1     1
(3685, 243, 1027343)     10.167          0     0     1     1
(3685, 243, 1027343)     14.083          0     0     1     1
(3685, 243, 1027343)     18.167          0     0     1     1
(4005, 251, 1027343)     10.083          0     0     1     1
(4005, 251, 1027343)     18.083          0     0     1     1
(4069, 245, 1027343)     10.083          0     0     1     1
(4069, 245, 1027343)     14.167          0     0     1     1
(4069, 245, 1027343)     18.417          0     0     1     1
(3813, 249, 1027343)     10.083          0     0     1     1
(3813, 249, 1027343)     12.083          0     0     1     1
(3813, 249, 1027343)      12.25          0     0     1     1
(3813, 249, 1027343)     14.083          0     0     1     2
(3813, 249, 1027343)     14.333          0     0     1     2
(3813, 249, 1027343)     16.167          0     0     1     1
(3813, 249, 1027343)      16.25          0     0     1     1
(3813, 249, 1027343)     16.333          0     0     1     2
(3813, 249, 1027343)       18.0          0     0     1     1
(3813, 249, 1027343)     18.167          0     0     1     1
(3813, 249, 1027343)     18.333          0     0     1     1
(3813, 249, 1027343)     20.417          0     0     1     1
(3813, 249, 1027343)     22.333          0     0     1     1
(3813, 249, 1027343)     22.417          0     0     1     1
