inputs: [1027343]/1000 samples
product                 energy   A*B=out      cfhs    chains  num 
(2725, 249, 1027343)     16.333          0     0     1     1
(2725, 249, 1027343)       22.0          0     0     1     1
(3477, 241, 1027343)     18.083          0     0     1     1
(3717, 241, 1027343)      18.25          0     0     1     1
(3717, 241, 1027343)     22.167          0     0     1     1
(2725, 243, 1027343)       20.0          0     0     1     1
(3237, 241, 1027343)     20.083          0     0     1     1
(3205, 249, 1027343)     20.167          0     0     1     1
(3625, 225, 1027343)     20.167          0     0     1     1
(3749, 161, 1027343)      20.25          0     0     1     1
(3237, 249, 1027343)     20.333          0     0     1     1
(3237, 249, 1027343)       26.0          0     0     1     1
(3173, 225, 1027343)     20.333          0     0     1     1
(3781, 177, 1027343)     20.333          0     0     1     1
(3781, 177, 1027343)     24.583          0     0     1     1
(3205, 241, 1027343)     20.417          0     0     1     1
(3205, 241, 1027343)     24.167          0     0     1     1
(3205, 241, 1027343)      26.25          0     0     1     1
(3205, 241, 1027343)     28.167          0     0     1     1
(3205, 161, 1027343)     22.083          0     0     1     1
(3205, 161, 1027343)     28.167          0     0     1     1
(3733, 249, 1027343)     22.167          0     0     1     1
(3109, 241, 1027343)     22.167          0     0     1     1
(3077, 177, 1027343)     22.167          0     0     1     1
(3077, 177, 1027343)     28.333          0     0     1     1
(3221, 193, 1027343)     22.167          0     0     1     2
(3073, 129, 1027343)     24.167          0     0     0     1
(3073, 129, 1027343)     26.167          0     0     1     1
(3073, 129, 1027343)     30.333          0     0     1     1
(3073, 129, 1027343)     32.167          0     0     1     1
(3073, 129, 1027343)     32.417          0     0     1     1
(3073, 129, 1027343)     34.167          0     0     1     1
(3073, 129, 1027343)      34.25          0     0     0     1
(3073, 129, 1027343)     36.167          0     0     0     1
(3073, 129, 1027343)     36.333          0     0     1     3
(3073, 129, 1027343)      38.25          0     0     1     1
(3073, 129, 1027343)     38.333          0     0     1     1
(3073, 129, 1027343)     40.333          0     0     1     1
(3073, 129, 1027343)     40.417          0     0     1     2
(3073, 129, 1027343)     42.167          0     0     0     1
