inputs: [1027343]/1000 samples
product                 energy   A*B=out      cfhs    chains  num 
(4069, 245, 1027343)     12.167          0     0     1     1
(3813, 247, 1027343)     12.333          0     0     1     1
(2631, 241, 1027343)     14.083          0     0     1     1
(3109, 225, 1027343)     14.083          0     0     1     1
(3109, 225, 1027343)     20.167          0     0     1     1
(3109, 225, 1027343)     22.333          0     0     1     1
(3239, 225, 1027343)     14.083          0     0     1     1
(3285, 113, 1027343)     14.167          0     0     1     1
(2725, 249, 1027343)      14.25          0     0     1     1
(2725, 249, 1027343)     22.333          0     0     1     1
(2981, 245, 1027343)       16.0          0     0     1     1
(3237, 225, 1027343)       16.0          0     0     1     1
(3237, 225, 1027343)     18.083          0     0     1     2
(3237, 225, 1027343)       20.0          0     0     1     1
(3237, 225, 1027343)     22.083          0     0     1     1
(3237, 225, 1027343)      22.25          0     0     1     1
(3237, 225, 1027343)      26.25          0     0     1     1
(3237, 249, 1027343)     16.083          0     0     1     1
(3489, 245, 1027343)     16.083          0     0     1     1
(3253, 225, 1027343)     16.083          0     0     1     1
(3145, 113, 1027343)     16.083          0     0     1     1
(3245, 241, 1027343)     16.167          0     0     1     1
(2597, 243, 1027343)     16.167          0     0     1     1
(3111, 249, 1027343)      16.25          0     0     1     1
(3573, 243, 1027343)     16.333          0     0     1     1
(4003, 225, 1027343)       18.0          0     0     1     1
(3685, 249, 1027343)     18.083          0     0     1     1
(3237, 241, 1027343)     18.167          0     0     1     1
(3237, 241, 1027343)      18.25          0     0     1     1
(3237, 241, 1027343)     20.167          0     0     1     1
(3237, 241, 1027343)      20.25          0     0     1     1
(3237, 241, 1027343)     22.167          0     0     1     1
(3237, 241, 1027343)     24.167          0     0     1     2
(3237, 241, 1027343)      26.25          0     0     1     2
(3237, 241, 1027343)     26.417          0     0     1     1
(3237, 241, 1027343)     28.083          0     0     1     1
(3237, 241, 1027343)     28.417          0     0     1     1
(3829, 241, 1027343)      18.25          0     0     1     1
(3733, 241, 1027343)      18.25          0     0     1     1
(3733, 241, 1027343)       26.5          0     0     1     1
(3253, 241, 1027343)      18.25          0     0     1     1
(3253, 241, 1027343)      26.25          0     0     1     1
(3253, 241, 1027343)     26.333          0     0     1     1
(3141, 245, 1027343)      18.25          0     0     1     1
(4021, 113, 1027343)      18.25          0     0     1     1
(4021, 113, 1027343)       24.5          0     0     1     1
(3813, 245, 1027343)     18.333          0     0     1     1
(4053, 241, 1027343)     18.417          0     0     1     1
(4053, 241, 1027343)       28.5          0     0     1     1
(3717, 241, 1027343)       20.0          0     0     1     1
(3205, 241, 1027343)     20.083          0     0     1     1
(3205, 241, 1027343)     20.167          0     0     1     1
(3205, 241, 1027343)      22.25          0     0     1     2
(3205, 241, 1027343)     24.333          0     0     1     1
